user_id,book_id,rating
4314,828,5
4314,2451,4
1188,354,4
4340,150,3
4340,546,4
4340,1380,5
4340,4660,4
4340,57,3
4314,453,4
4340,100,4
4314,741,3
4314,125,4
4314,35,5
4314,80,5
1188,5648,4
1188,7458,5
4314,1835,4
2481,6552,4
2231,2645,3
2231,2461,2
4190,93,4
3996,5241,5
4190,42,4
4190,559,3
3996,179,4
3996,4369,4
3996,929,5
2819,121,3
2819,260,3
2819,2910,4
3183,10,5
3183,76,4
3183,63,5
758,228,4
3183,3,5
3183,49,5
3183,52,5
3183,187,3
3183,781,3
3183,519,4
3183,1398,3
3183,171,5
3183,230,4
3183,471,4
3183,451,4
3183,18,5
3183,24,5
3183,2,5
3183,25,5
3183,27,5
3183,21,5
3183,23,5
3183,8211,3
3183,586,2
3183,2577,1
3183,1735,4
3183,6121,3
3183,6109,3
3183,5517,3
1579,26,3
3981,9607,4
3981,6798,5
3981,7378,5
3183,2075,3
1579,55,3
4314,2128,3
4314,7641,3
1745,6578,3
1745,8142,3
4314,121,5
4314,426,5
4314,618,5
4314,425,2
4314,148,4
4314,4842,4
4314,3322,2
4314,6299,4
4314,212,4
1561,1986,3
4314,3406,3
4328,2808,3
4328,3393,4
4328,3500,3
2563,345,4
2563,2644,4
2563,1175,4
2563,111,3
2563,472,5
2563,501,4
2563,1057,3
1942,2392,3
1942,4580,3
1942,1398,3
2563,5449,4
2563,9220,5
2563,1290,3
2563,856,3
2563,997,4
2563,411,4
2563,85,5
2563,3018,4
2563,5135,4
2563,5077,4
2563,5801,4
1942,2,3
3835,969,1
1135,2107,4
3579,5619,4
4342,4,5
4342,2,5
4342,25,5
4342,27,5
4342,8,5
4342,24,5
4342,21,5
4342,18,5
4342,23,5
4342,11,3
4342,50,5
4342,13,4
4342,33,5
4342,28,4
4342,7,4
4342,14,5
4342,60,5
4342,58,5
4342,22,5
4342,100,3
4342,57,5
4342,38,5
4342,45,5
4342,19,4
4342,29,5
4342,122,4
3579,9068,3
4342,92,3
4342,3,5
4342,49,5
4342,52,5
4342,1128,5
4342,3974,5
4342,3834,5
4342,5049,5
4342,4070,5
4342,4933,5
3352,122,5
4342,6484,5
4342,5877,5
4342,6369,5
4342,9433,5
4342,8531,5
4342,9577,5
4342,9481,5
4342,5415,5
3579,46,4
3352,43,4
4342,367,5
4342,799,5
4342,1709,5
4342,1578,5
4342,2009,5
4342,1922,5
4342,2735,5
4342,1719,5
4342,4124,5
4342,3065,5
4342,2657,5
4342,2862,5
4342,4713,5
4342,5304,5
4342,3374,5
4342,5775,5
4342,6073,5
4027,321,2
3737,11,4
4343,186,4
4343,127,5
4343,92,5
4281,273,5
4281,238,4
4343,167,5
4115,9579,4
4343,377,5
4233,3511,3
4233,3774,4
4233,170,1
4344,33,5
4344,2,4
4344,25,5
4344,27,5
4344,24,5
4344,21,5
4344,18,5
4344,23,5
4344,13,5
4344,50,5
4344,10,5
4233,1567,1
4344,122,2
4344,211,5
4344,75,5
4344,1457,5
4344,937,5
4344,114,5
4344,132,5
4292,179,5
4292,453,2
4292,33,3
4292,1853,2
4292,150,5
4292,819,4
4296,546,5
4292,3588,5
4292,407,5
4292,2387,1
4292,8776,1
4292,6342,1
4292,7692,1
4292,1311,2
4292,5220,2
4292,9267,1
4292,7454,1
4292,707,5
4292,26,3
4292,2136,4
4292,9854,3
4292,3156,5
4292,378,4
4292,662,5
3352,78,4
3352,484,2
4296,54,4
4341,1494,2
4296,33,5
4341,688,3
4296,26,4
4296,3027,5
4296,127,5
4296,211,5
4296,113,5
4296,65,4
4296,8747,4
4296,119,4
4259,18,5
4259,24,5
4259,2,5
4259,25,5
4259,27,5
4259,21,5
4259,23,5
4296,142,5
4296,8,5
4296,82,5
4296,3207,4
4296,4,5
4296,92,4
4296,236,5
4296,316,4
4296,374,4
4296,4079,5
4296,4906,5
3710,213,5
3928,3046,4
3710,248,5
3710,3700,5
3710,714,5
4259,36,5
3710,180,4
3710,129,4
3710,410,3
3710,1910,5
3246,1175,4
3710,765,5
4259,4872,3
4259,4316,4
3710,5700,5
3710,297,5
3710,653,4
3710,323,2
3726,3905,3
3710,1261,4
4292,3964,5
3710,5076,4
3710,8975,4
3710,6475,2
4292,15,5
3710,80,4
3710,2600,5
3710,4582,4
3710,2197,4
3710,8226,4
3710,372,4
3710,1923,4
4292,111,4
3710,739,3
3710,670,2
3710,578,3
3710,675,2
3710,1075,2
3710,1498,1
3710,911,2
3710,2155,3
4292,3979,4
4292,256,4
3710,3916,5
3710,1186,5
3710,456,5
4292,2247,5
3710,154,5
3710,353,4
3710,804,4
3710,7074,4
3710,5540,4
3710,6417,4
3710,7353,5
3710,8896,4
3710,4638,5
3710,5378,5
3972,38,5
3972,908,2
4347,33,3
4347,4,5
4347,6256,5
4347,4800,3
4347,5134,5
4347,4078,4
4347,4859,4
4347,7092,5
4347,3684,4
4347,7021,4
4340,121,4
4340,45,4
4347,1972,5
4347,82,4
4347,179,4
4347,238,5
4347,180,5
4347,2,5
4347,25,5
4347,27,4
4347,8,4
4347,24,5
4347,21,5
4347,23,4
4347,18,5
4347,26,3
4347,9,3
3668,57,4
3668,6644,5
2919,5035,4
2919,550,4
2919,11,5
3710,718,5
3710,3388,4
3710,6273,5
2919,58,5
2919,378,5
4348,43,4
4348,27,3
4348,25,3
4348,2,4
4348,4,4
4348,8,4
4348,24,3
4348,21,3
4348,18,4
4348,23,3
4348,26,4
4348,13,3
4348,50,5
4348,10,5
4348,28,4
4348,7,5
4348,32,4
4348,14,3
4348,55,3
4348,100,5
3710,8818,4
3710,3321,5
4348,9,3
4348,19,5
4348,122,2
4348,119,4
4348,287,4
4348,225,3
3710,3911,4
952,89,5
3710,881,4
4348,131,4
3710,427,5
3710,3703,3
3710,4443,4
3710,5354,5
3710,3472,4
3710,211,2
3710,5330,3
3710,3202,3
3710,405,4
3710,3600,3
1903,411,4
3710,6615,5
3710,2079,4
3710,2559,4
3710,7794,4
3710,1420,5
4350,10,2
4350,26,4
4350,24,5
4350,18,5
4350,21,5
4350,2,5
4350,27,5
4350,9,5
4350,25,5
4350,23,5
4350,1801,5
4350,1918,4
4350,3182,4
4350,4190,5
4350,4101,4
4350,4608,4
4350,4459,4
4350,3137,4
4350,4588,4
4350,8275,4
4350,9103,4
4350,840,5
4350,2942,5
4350,3776,5
4350,3264,5
4350,1014,5
4350,751,5
4350,599,5
4350,1042,5
4350,1727,5
4350,7187,4
4350,337,5
4350,1332,5
4350,5072,3
4350,929,4
4350,167,5
4350,322,5
4350,666,4
4350,2170,5
4350,283,4
4350,2470,4
4350,2086,3
4350,1722,4
4350,1337,4
4350,755,4
4350,894,4
4350,2718,4
4350,330,5
4350,528,5
4350,722,5
4350,1023,5
4350,1119,5
4350,949,5
4350,1249,5
4350,1362,5
4350,1278,5
4350,2056,5
4350,510,5
4350,1525,5
4350,89,5
4350,898,3
4350,696,3
4350,205,5
4350,456,3
4350,1186,3
4350,618,4
4350,293,5
4350,109,4
4350,79,3
4350,63,3
4350,7,5
4350,4,4
4350,58,4
4350,32,3
4350,37,5
4350,19,5
4350,155,5
4350,189,5
4350,531,3
4350,204,4
4350,390,4
4350,403,4
4350,97,3
4350,103,4
4350,242,3
4350,5657,5
1129,3788,4
4350,5299,4
4350,45,4
4350,13,4
4350,442,3
4350,266,3
4350,86,5
4350,123,4
4350,227,4
4350,281,3
4350,343,4
4350,833,3
4350,1037,3
4350,1245,3
4350,3273,4
4119,5845,1
4119,176,4
4119,306,5
4119,40,4
4119,233,3
4119,315,2
4119,63,4
4119,5095,3
4350,3635,5
4350,1422,5
4119,15,4
4350,9378,5
4119,217,2
4119,901,4
4119,495,3
4119,1185,4
4119,625,4
4119,76,4
4350,1684,5
952,7,3
4119,1644,3
4119,114,4
4119,111,3
4119,1552,3
4350,982,4
4119,11,4
4119,426,1
4119,1675,3
4119,326,4
4350,574,4
4119,265,4
4119,453,4
4119,847,3
4119,885,4
4119,1978,4
4350,2298,5
4119,1159,4
4119,316,4
4350,1514,5
4350,3570,4
4119,860,3
4119,1547,4
4119,1501,5
4119,186,5
4119,148,3
4119,136,4
4119,150,3
4119,7316,5
4119,3237,4
4119,22,3
4119,100,3
4119,238,4
4119,1102,5
4119,1856,4
4119,2233,4
4350,84,4
4350,3797,5
4119,64,4
4350,2594,3
4350,5739,5
4119,304,5
4350,660,4
4350,693,4
4350,575,5
4119,57,4
4350,1564,4
4119,948,3
4119,43,4
4119,26,4
4119,28,2
4119,101,5
4350,1117,3
4119,344,5
4119,372,4
4119,943,3
4350,222,5
4350,588,5
4350,1963,5
4119,10,4
4119,33,4
4119,45,3
4119,8,3
4119,4,4
4119,138,4
4119,476,4
4119,325,5
4119,255,5
4119,287,5
4350,274,5
4350,7293,2
4350,628,3
4119,5013,3
4350,2242,3
4350,785,3
4119,3851,5
4119,2989,4
4350,176,4
4350,243,3
4350,553,3
4119,289,5
4350,739,5
4350,1075,3
4350,818,4
4119,123,4
4119,86,5
4350,1056,4
4119,281,4
4119,227,3
4119,343,3
4119,596,4
4119,833,3
4119,1037,3
4119,1573,2
4119,963,2
4119,1388,3
82,102,4
4119,1407,4
82,3387,5
3250,1501,5
4190,1048,4
4315,233,2
4315,100,4
4315,258,4
4315,64,4
4350,1701,4
4350,826,3
4350,138,3
4350,194,3
4351,1351,5
4351,3,5
316,3703,3
4233,1048,1
4204,3830,1
4204,7526,5
4204,2064,3
4233,1319,3
4233,6181,4
4233,7907,4
4233,508,4
4233,2810,4
4351,2759,5
3530,486,4
3530,3084,4
4233,494,4
4351,8510,5
3250,186,5
3250,824,4
3738,236,4
3738,361,4
3738,15,5
4233,2252,3
4233,4081,2
3478,3020,4
4233,3916,3
454,1360,1
3738,321,5
3738,1493,5
3738,102,4
3738,82,3
4342,46,5
4342,468,5
1659,50,5
4149,15,5
4352,94,5
4352,62,3
4352,26,4
4352,11,5
4352,10,5
4352,33,5
4352,22,4
4352,9,5
4352,38,5
4352,36,5
4352,29,5
4352,35,5
3990,5932,4
637,3,5
637,49,5
637,52,4
637,75,4
637,9854,3
637,40,2
637,15,4
637,198,4
2042,383,1
637,9519,3
637,1149,3
637,64,4
637,851,3
637,621,4
637,4815,3
637,999,3
637,138,3
637,245,3
637,227,2
637,281,3
637,1748,3
3530,3713,3
637,1107,4
637,156,4
637,455,3
4312,97,5
4312,71,5
4312,172,5
4312,8524,5
637,1221,4
4312,3797,3
4312,1313,5
4312,8879,4
4312,274,2
637,2252,3
3928,357,5
3928,131,3
4312,646,2
4312,3535,5
637,1013,5
637,4136,5
637,538,4
637,5751,4
637,9625,5
637,2163,2
637,1601,4
637,6922,5
637,3361,5
4080,130,3
4080,401,4
4012,212,3
4090,1627,4
4090,1390,4
4090,1606,4
4090,1267,4
4090,1232,4
4090,1226,4
4090,1151,4
4090,1181,4
4090,1067,4
4090,996,4
4090,912,4
4090,207,4
4090,2074,3
4341,47,5
4090,1426,3
4341,522,4
4341,857,4
4341,2064,5
4341,60,4
4354,1239,5
4341,50,5
4354,7277,5
4341,245,4
4341,7350,4
4354,5994,5
4341,853,5
4341,59,5
4354,162,5
4341,3830,4
4354,872,5
4341,2338,4
4354,3342,5
4341,93,5
4341,1402,5
4354,2024,5
4341,1875,5
4341,1020,5
4341,1279,4
4341,2311,4
4341,5066,5
259,6049,2
4341,11,4
4341,104,2
4341,2013,3
4341,8,3
4354,7622,5
4354,2342,5
4354,9667,5
4354,6316,5
4341,5468,3
1653,156,5
1653,455,5
1653,108,5
1653,336,5
1653,1379,5
1653,64,5
4356,52,5
4356,3,5
1653,113,5
4314,289,3
4314,413,5
4314,103,5
4356,49,5
1653,23,5
1653,18,5
2145,887,5
4314,707,5
1653,24,5
1653,21,5
1653,27,5
4356,625,3
1653,25,5
1653,269,4
1653,26,4
1653,4427,4
1653,9,5
4356,187,5
4356,519,4
1653,57,4
4356,1398,4
4315,81,4
4356,781,5
1653,343,3
1653,281,4
1653,227,3
4315,78,3
1653,123,3
4315,9,3
1653,1573,2
4315,5,3
1653,1245,4
4315,22,2
1653,2354,3
3063,570,4
4358,27,3
4358,8,4
4358,24,4
4358,21,5
4358,18,4
4358,23,3
4358,26,3
4358,13,5
4358,50,5
4358,10,2
4358,28,5
4358,7,4
1653,5,4
4358,14,5
4358,58,5
4358,55,5
4358,19,4
4358,287,1
4358,405,5
4358,4189,5
2642,2621,4
4358,95,5
2642,4660,4
2642,410,5
4358,117,5
1653,44,5
1653,107,4
1653,686,4
1653,420,5
1653,683,4
4358,3758,4
1653,552,4
1653,571,4
4358,400,5
4358,442,4
4358,1519,4
4358,7003,4
4358,2210,3
4359,4,5
4359,2,5
4359,25,5
4359,27,5
4359,24,5
4359,21,5
4359,18,5
4359,23,5
4359,26,5
1653,416,5
4359,11,5
4359,13,5
4359,50,5
4359,33,5
4359,7,1
4359,28,5
4359,32,4
4359,14,5
4358,371,5
4358,1179,5
4359,58,3
1653,1383,5
4359,57,3
4359,100,5
4359,9,5
4359,36,5
4359,45,5
4359,19,1
4358,5310,5
4358,37,5
4358,5260,4
4360,26,4
4360,23,5
4360,5,4
4360,11,4
4360,24,5
4360,21,5
4360,18,5
4360,28,4
4360,32,4
4360,36,5
4360,225,4
4358,2187,5
4358,887,4
4358,3915,4
2186,599,4
2186,54,5
3415,663,3
4358,4691,5
4358,7282,5
4358,9408,5
4358,9711,5
4358,3578,4
3415,501,3
3415,3197,3
3415,4027,3
3415,4253,3
3415,5263,3
4358,54,5
4358,599,5
4358,751,5
4358,1014,5
4358,1332,5
4358,5072,4
4358,1042,4
4358,283,5
4358,782,4
4358,1664,4
4358,71,4
4358,1642,4
4358,354,3
4358,984,4
3415,57,4
4358,1878,4
4354,7309,5
4354,592,5
4354,121,5
4354,736,5
3415,22,3
4354,354,5
4354,468,3
3415,9927,4
4354,1411,5
4358,32,3
4358,131,2
4358,173,4
4354,3523,4
4358,138,1
4354,29,5
4354,125,5
4354,154,5
4354,248,4
4358,335,5
4354,353,5
4354,530,5
4354,714,5
4354,701,4
4358,129,4
4354,773,5
4354,804,5
4354,770,5
4358,4316,2
4354,855,5
4354,646,3
4354,839,5
4354,1885,5
4354,3700,4
4358,70,4
4354,5540,5
4354,6530,4
4358,857,4
4354,7353,5
4354,5629,3
4354,401,4
4354,80,5
3415,3406,5
4354,43,3
4354,614,5
4354,1783,4
4358,1299,2
4354,204,2
4354,959,5
4354,361,3
4354,3349,5
4354,2440,5
4354,8355,4
4354,1973,4
4354,4071,5
3391,100,5
3391,7352,4
4354,7810,5
3391,3692,2
4354,323,5
4354,233,5
4358,492,4
4354,177,5
4354,10,3
4354,14,5
4354,115,4
4354,58,5
4354,35,1
4354,94,5
4358,838,2
4358,4138,1
4358,3024,4
4358,5057,4
4362,9910,4
4362,8396,5
4362,3578,5
4362,1641,5
4362,251,5
4362,330,5
4362,424,5
4362,364,5
4362,7092,3
4362,1881,5
4362,729,5
4362,2426,5
4362,1235,4
4354,5,3
4358,48,4
4358,637,4
3415,3979,1
4358,1003,4
4358,1283,5
4358,9790,3
4354,4475,5
3415,1644,5
4354,131,5
4354,1055,3
3415,1051,4
4354,4622,5
4354,4939,5
4358,29,4
4358,125,4
3415,3070,5
4354,13,4
4363,4,5
4362,663,5
4362,59,5
4354,485,4
4362,65,5
4358,84,3
4363,25,5
4362,7,5
3415,217,5
4363,11,5
4362,58,5
4362,19,5
3415,3788,3
4358,397,5
4362,155,4
4363,87,4
4358,102,5
4362,1096,4
4362,1484,4
4362,3246,4
4363,38,5
4362,125,5
4362,248,4
4362,154,5
4362,29,5
3415,1892,3
4362,3948,5
4358,158,4
4362,6530,3
4358,184,4
4358,373,4
4358,416,4
4358,1938,4
4358,278,5
4362,798,4
4362,1348,4
4362,391,5
4362,358,4
4362,102,5
4362,398,4
4363,8,5
4363,18,5
4363,27,5
3415,383,4
4363,81,4
4362,27,4
4362,21,5
4362,2,5
4362,18,5
4362,24,5
4363,26,3
4362,23,4
3415,66,5
4363,2,5
4363,23,5
4362,8930,5
4363,24,5
4363,21,5
4362,9949,5
4363,13,4
4363,50,4
4363,7,3
4362,1217,3
4363,28,4
4363,32,5
4362,1533,3
4362,898,3
4363,57,5
3415,498,3
4363,9,3
4363,58,5
4363,101,5
4363,65,4
4362,6620,4
4362,546,4
4362,894,3
4363,14,4
4362,283,4
4363,29,5
4363,19,3
4362,1269,4
4362,696,4
4362,205,5
4363,42,5
4363,36,5
4362,13,5
4363,344,5
4362,14,5
4362,1191,4
4363,495,4
4363,64,4
3415,172,3
4363,85,5
4362,984,5
3415,516,3
4362,2873,4
4362,122,4
3415,1873,2
4362,3817,4
4362,219,3
4362,4,4
3415,7664,2
4363,3472,5
4362,703,3
4362,705,2
4362,799,3
4358,5637,4
4362,670,4
4362,349,4
4362,72,3
4362,176,5
4362,553,4
4362,675,3
4362,722,4
4362,1119,3
4362,510,4
4354,213,5
4362,55,5
4362,341,5
4362,79,5
4354,79,5
4362,1168,5
4354,341,5
4362,126,5
4362,439,4
4362,209,4
4362,28,5
4354,1214,5
4362,666,4
4362,4018,4
4362,167,5
4362,322,4
4362,2170,4
4362,8109,5
4362,7098,4
4362,177,5
4362,360,5
4362,408,4
4362,184,4
4362,2594,3
4362,660,3
4362,3797,3
4362,84,4
4362,1972,5
4363,268,4
4362,503,4
4362,628,4
4362,785,4
4362,2242,3
4362,982,5
4362,6496,4
4362,2903,4
4362,9,1
4362,26,3
4362,620,4
4362,48,4
4354,4336,5
4362,1980,4
4362,637,4
4354,3124,5
4362,913,4
4362,7021,4
4362,5134,4
4362,6758,4
4362,496,3
4362,119,5
4362,2727,4
4362,432,5
4362,2931,4
3415,461,5
4363,550,4
4362,239,5
3415,83,5
4363,663,4
4362,47,4
4362,2007,4
4362,276,5
4362,789,4
4362,890,4
3415,916,2
4362,2646,4
4362,2196,4
4358,4034,2
4358,6318,3
4362,2624,4
3415,885,5
3415,779,5
4362,62,4
4362,22,4
3415,337,2
4354,76,3
4354,130,5
4362,94,5
4354,7151,4
4358,2616,3
3415,4749,5
4358,3884,2
4362,485,4
4362,642,4
4354,5210,5
4358,162,4
3415,2175,5
4354,6820,5
4362,457,3
4363,241,5
4354,9078,4
4363,80,5
4363,59,5
4363,381,5
3415,2651,5
4363,887,5
4362,80,4
3415,15,5
4363,916,5
4362,157,4
4362,100,4
4363,154,5
4363,125,5
4363,353,5
4358,592,4
4363,804,4
4363,839,3
4363,483,5
4363,131,5
4363,730,3
4363,2601,3
4362,4859,5
4363,278,4
4363,4862,4
4363,8455,4
4362,6256,4
4363,158,5
4363,335,5
4363,416,5
4363,373,5
4363,1938,5
4363,1258,5
4363,2620,5
4363,2741,5
4363,1662,5
4354,4769,2
4362,2262,4
4363,116,5
4363,325,5
4363,704,5
4363,1936,4
4363,4130,4
4363,361,5
4363,204,5
4363,316,5
3415,366,5
3415,8802,3
3415,4723,2
3415,7716,5
4358,1055,5
3415,9451,3
3415,511,3
3415,1534,3
3415,3537,3
3415,3357,3
3415,92,5
3415,408,4
3415,969,5
3415,150,5
4358,281,3
3415,625,4
3415,236,4
3415,5008,5
3415,5385,3
3415,1149,4
3415,64,5
4358,7506,4
3415,67,4
3415,11,5
3415,81,5
3415,207,3
4358,576,4
3415,912,3
3415,3501,4
4358,3256,3
4358,1967,3
3415,784,1
3415,114,3
3415,2029,1
3415,2013,2
3415,9084,4
3415,199,4
4358,999,4
4358,2215,4
4358,4815,4
4358,3871,3
3415,1888,5
4358,85,4
3415,982,4
3415,3208,3
3415,3237,3
3415,2942,5
3415,3264,5
4359,122,1
4359,119,4
4359,1338,5
4359,111,5
3415,7458,3
4359,123,3
3415,948,5
4359,2622,5
4359,3167,5
4359,3449,5
4359,2835,5
4359,2920,5
4359,3470,5
3415,2967,5
4359,2515,5
4101,362,5
4359,9000,5
4359,6304,5
4359,6715,5
4359,8514,5
4359,5797,5
4359,5801,5
4359,5135,5
4359,9068,5
4359,8030,5
4359,5077,5
4359,6742,5
4101,22,1
4101,1386,4
4359,6146,5
4101,6299,1
4359,70,5
4359,492,5
4359,838,5
4359,1213,5
4359,760,5
4359,2564,5
4101,37,5
4101,1106,5
4359,3,3
4359,189,1
4359,109,5
4101,2781,4
4101,255,4
4101,287,5
4101,177,5
4101,7379,4
4101,212,3
4101,3572,4
4101,3071,4
4101,57,3
4101,217,3
4101,881,2
4101,117,4
4359,4138,4
4359,606,3
4101,234,5
4359,52,4
4101,3657,3
4101,425,3
4359,78,3
4101,321,4
4359,49,2
4101,78,2
4359,67,5
4359,15,5
4359,1156,4
4359,81,5
4101,225,1
4359,158,4
4359,335,4
4359,416,5
4359,373,5
4359,1938,3
4359,1258,5
4359,2620,5
4359,184,5
4101,59,3
4101,335,3
4359,6097,5
4101,545,4
4352,383,4
4352,137,5
4352,463,5
4352,554,5
4352,712,4
4352,669,5
4352,2367,5
4352,2757,5
4352,67,4
4364,35,5
4352,46,5
4364,43,5
4359,1296,3
4359,84,5
4359,487,5
4359,575,3
4359,660,5
4359,1117,4
4359,2594,1
4359,1677,4
4359,5343,4
4359,6113,2
4359,693,5
4364,11,3
4359,86,3
4359,227,5
4359,281,4
4359,343,5
4359,596,4
4359,833,4
4359,1037,3
4359,1057,5
4359,1573,5
4359,963,3
4359,1388,3
4359,1245,3
4359,1407,4
4359,1301,3
4359,2573,4
4359,1733,3
4191,1299,4
4224,1348,3
4224,5265,3
4191,1503,5
4191,2274,5
4224,3047,3
4224,2095,3
4191,3027,3
4224,364,4
4191,3428,5
4191,4316,3
4191,4872,3
4307,268,4
4191,2172,4
4191,65,5
4191,405,5
4191,297,4
4191,1074,4
4191,1676,4
4191,3600,4
4191,3068,4
4191,7338,3
4191,520,3
4191,430,4
4191,1571,5
4191,168,3
4191,72,3
4191,232,3
4191,612,3
4191,488,4
4191,725,4
4191,691,4
4191,1261,3
4191,703,3
4191,705,3
4191,865,4
4191,1123,4
4191,915,4
4191,1900,4
4191,986,4
4191,944,3
4191,818,4
4191,1589,4
4191,911,3
4191,2352,3
4307,121,4
4307,916,4
4191,26,3
4191,97,5
4191,71,5
4307,229,5
4191,3989,2
4307,13,3
4191,7056,2
4191,964,5
4191,167,3
4191,666,2
4191,766,5
4191,191,5
4191,568,5
4224,5295,2
4224,4656,2
4224,5092,2
4224,5609,2
4224,5684,2
4224,3166,2
4224,8623,3
4224,8604,3
4224,3320,3
4224,6092,3
4224,1120,4
3477,8176,4
4224,1235,4
4224,84,3
4224,487,3
4224,660,3
4224,1117,2
4224,693,3
4224,93,4
4224,829,3
4224,346,5
4224,89,4
4224,4070,3
4224,1003,3
4224,289,4
4224,173,5
4224,1554,3
4224,1298,3
4224,1155,3
4224,37,3
4224,9424,4
4224,579,3
4224,1603,3
4224,1253,4
4224,679,3
4224,335,4
4224,444,5
4224,158,5
4224,59,4
4363,238,4
4292,316,4
4292,119,3
4292,3141,3
1306,130,3
1306,55,4
1306,1555,4
1306,5474,4
1306,59,3
1306,715,3
1306,321,4
1306,6768,4
1306,1526,2
1306,205,4
1306,1533,3
1306,898,3
1306,696,4
1306,1916,3
1306,162,3
1306,1178,4
1306,413,3
1306,770,3
1306,839,4
1306,773,4
1306,855,4
1306,125,3
1306,353,4
1306,248,4
1306,8214,4
1306,3942,4
1306,3995,4
1306,2504,4
1306,131,2
1306,1367,3
1306,6502,2
176,6258,5
176,635,3
2491,4130,5
2491,1936,5
2491,476,4
2491,325,5
2491,1908,3
2491,403,3
2491,1492,4
1399,1677,4
4342,211,3
4342,860,5
4342,1752,5
4342,2188,5
4342,3791,5
4342,138,5
4342,148,5
4367,115,4
4367,11,5
4342,8823,5
4342,407,5
4367,55,3
4367,22,4
4367,100,4
4367,36,4
4367,38,5
4367,122,4
4367,94,5
4367,40,5
4367,1144,4
4367,6636,2
4367,372,3
4342,3501,4
4367,238,3
4367,2233,2
683,2806,4
4367,331,3
4367,1547,3
4367,777,3
4367,4005,3
3794,180,4
4367,249,4
1399,2976,4
4342,168,5
4342,72,5
4342,176,5
4342,243,3
1399,4284,4
4342,232,4
4342,237,4
4342,305,3
4342,612,4
4342,488,4
1399,37,3
4342,349,5
4342,725,4
4342,806,5
4342,691,5
4342,553,3
1399,5496,3
4342,936,4
4342,953,4
4342,670,3
4342,1261,3
4342,556,5
4342,578,5
4342,1248,5
4342,675,5
4342,1053,4
4342,703,3
4342,739,4
4342,1123,5
4342,865,4
4342,915,3
4342,967,3
4342,1139,3
4342,1075,3
4342,1498,4
4342,986,2
4342,609,3
4342,944,3
4342,818,3
4342,1208,4
4342,1589,3
4342,911,3
4342,1423,5
4342,2513,3
4342,2041,3
4342,2352,4
1399,999,4
1399,4537,3
1399,9478,1
1399,2892,5
1399,251,3
683,3994,3
2427,2835,5
2787,271,4
2931,2148,4
1331,596,5
1331,1037,5
1331,1057,4
4342,1288,3
4342,2155,3
4342,1795,4
1331,1573,3
4342,5903,4
4342,3205,4
1331,1245,4
4342,6323,3
4342,4524,4
4342,1339,5
4342,1987,5
4342,3937,4
4342,5568,3
1331,1407,5
4342,7887,3
4342,5763,4
4342,3735,3
1331,1301,4
4342,5188,4
4342,705,4
4342,9559,3
3953,77,3
3953,116,4
3953,15,4
1331,2573,2
3953,427,4
1331,1733,4
1331,3273,4
1331,5792,1
3772,38,5
1331,1234,5
4000,2079,5
4000,3560,5
1331,5493,5
1331,461,5
899,1313,4
899,179,3
899,306,1
4000,715,4
4000,5,5
1331,672,3
4000,325,5
4000,704,4
1331,2235,4
1331,3229,4
1331,6078,5
1331,5861,3
899,92,4
1331,671,3
1331,7208,4
1331,5858,3
1331,6211,5
1331,5665,3
4000,35,4
1331,7681,3
899,741,3
899,1957,3
1331,1732,4
899,119,2
899,3753,5
899,42,3
899,468,4
1331,7991,4
1331,6684,2
1331,8156,4
1331,9469,4
1331,6087,4
1331,3752,5
1331,5115,4
4148,1155,3
4202,1923,3
4240,148,1
4240,1411,3
4240,28,3
4240,272,2
4240,118,3
4240,1005,4
4240,4699,3
4366,350,2
4240,718,3
4240,2380,3
4202,669,4
4240,401,2
4240,136,1
4366,1159,4
4240,94,3
4240,547,2
4366,32,4
4240,101,3
4240,301,4
4240,225,3
4366,2757,3
2878,9023,3
4190,494,3
2878,2055,4
4190,180,3
2878,2610,3
2878,3998,4
2878,310,3
2878,465,4
3726,574,3
4366,5833,4
4366,6112,4
4366,464,2
4366,439,3
4366,823,2
4366,2927,2
4366,1457,2
4366,1707,4
4366,402,5
4366,133,4
248,4614,4
4366,136,1
4366,465,2
4366,2671,1
4366,18,4
4366,24,4
248,26,3
248,777,4
248,212,4
4366,658,2
4366,1458,3
4366,919,4
4366,6043,3
4366,1042,2
4366,1485,1
4366,1739,2
4366,426,5
4366,424,3
4366,7812,3
4366,205,3
4366,8189,3
4366,3076,2
4366,274,3
4366,1570,2
1331,4189,5
4366,173,3
4366,371,4
4366,483,1
4366,113,3
4366,1571,2
4366,284,2
4366,432,4
4366,5527,4
4366,55,3
4366,3210,2
4366,618,4
4366,97,3
4366,298,4
4366,514,4
4366,706,4
4366,138,3
4372,1250,5
4372,2965,5
4366,361,4
4372,4221,5
4366,778,4
4372,2406,5
4372,3407,5
4372,2047,5
4366,71,3
4372,316,3
4372,3027,4
4372,1299,5
4372,2274,4
4372,2025,5
4366,3459,5
4372,150,5
4372,284,3
4366,597,3
4366,1120,4
4366,257,3
4366,529,3
4366,929,5
4366,733,3
4366,570,4
4366,1299,3
4366,3428,2
4366,4316,3
4366,3027,5
3996,9038,4
2919,125,5
2919,29,5
3996,122,4
1331,963,4
3996,2192,3
3996,2028,3
3996,4317,3
3996,9021,3
1331,1986,3
3063,4394,3
4372,4395,5
4372,2481,4
4372,1501,4
4372,186,4
4108,13,4
4372,424,5
4108,173,3
4372,81,4
3925,5830,3
4233,5385,2
